,X,Y,Region
1006,0.8,13.200000000000001,LC
1007,0.8,13.4,LC
1008,0.8,13.600000000000001,LC
1009,0.8,13.8,LC
1010,0.8,14.0,LC
1011,0.8,14.200000000000001,LW
1012,0.8,14.4,LW
1013,0.8,14.600000000000001,LW
1014,0.8,14.8,LW
1015,0.8,15.0,LW
1016,0.8,15.200000000000001,LW
1017,0.8,15.4,LW
1018,0.8,15.600000000000001,LW
1019,0.8,15.8,LW
1020,0.8,16.0,LW
1021,0.8,16.2,LW
1022,0.8,16.400000000000002,LW
1023,0.8,16.6,LW
1024,0.8,16.8,LW
1025,0.8,17.0,LW
1026,0.8,17.2,LW
1027,0.8,17.400000000000002,LW
1028,0.8,17.6,LW
1029,0.8,17.8,LW
1030,0.8,18.0,LW
1031,0.8,18.2,LW
1032,0.8,18.400000000000002,LW
1033,0.8,18.6,LW
1034,0.8,18.8,LW
1035,0.8,19.0,LW
1036,0.8,19.200000000000003,LW
1037,0.8,19.400000000000002,LW
1038,0.8,19.6,LW
1039,0.8,19.8,LW
1040,0.8,20.0,LW
1041,0.8,20.200000000000003,LW
1042,0.8,20.400000000000002,LW
1043,0.8,20.6,LW
1044,0.8,20.8,LW
1045,0.8,21.0,LW
1046,0.8,21.200000000000003,LW
1047,0.8,21.400000000000002,LW
1048,0.8,21.6,LW
1049,0.8,21.8,LW
1050,0.8,22.0,LW
1051,0.8,22.200000000000003,LW
1052,0.8,22.400000000000002,LW
1053,0.8,22.6,LW
1054,0.8,22.8,LW
1055,0.8,23.0,LW
1056,0.8,23.200000000000003,LW
1057,0.8,23.400000000000002,LW
1058,0.8,23.6,LW
1059,0.8,23.8,LW
1060,0.8,24.0,LW
1061,0.8,24.200000000000003,LW
1062,0.8,24.400000000000002,LW
1063,0.8,24.6,LW
1064,0.8,24.8,LW
1065,0.8,25.0,LW
1066,0.8,25.200000000000003,LW
1067,0.8,25.400000000000002,LW
1068,0.8,25.6,LW
1069,0.8,25.8,LW
1070,0.8,26.0,LW
1071,0.8,26.200000000000003,LW
1072,0.8,26.400000000000002,LW
1073,0.8,26.6,LW
1074,0.8,26.8,LW
1075,0.8,27.0,LW
1076,0.8,27.200000000000003,LW
1077,0.8,27.400000000000002,LW
1078,0.8,27.6,LW
1079,0.8,27.8,LW
1080,0.8,28.0,LW
1081,0.8,28.200000000000003,LW
1082,0.8,28.400000000000002,LW
1083,0.8,28.6,LW
1084,0.8,28.8,LW
